@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

hepatitis,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,11,5,0,68.75,31.25,0,0.090909,0.343168,0.515065,97.259811,118.330716,13.112639,20.138678,-7.026039,0.81954,1.258667,-0.439127,-1.797596,-0.11235,-245.194158,0.25,1,0.166667,2,0.833333,10,0.75,3,0.333333,0.25,0.285714,0.09245,0.447917,0.419643,0.6875,0.604167,0.395833,0.3125,0.660256,0.6875,0.671429,0.09245,0.447917,0.648402,0.542857,0.6875,0.003,0,0,0,0,0,8124,29429,6182,81.25,62.5,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.666667,0.173362,0.344708,49.133842,79.192953,13.112639,9.752343,3.360295,0.81954,0.609521,0.210018,6.608719,0.413045,901.437074,0.75,3,0.083333,1,0.916667,11,0.25,1,0.75,0.75,0.75,0.666667,0.947917,0.804167,0.875,0.208333,0.791667,0.125,0.875,0.875,0.875,0.666667,0.947917,0.938542,0.833333,0.875,0.002,0,0,0,0,0,8852,29429,6182,93.75,78.125,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.211397,0.388281,64.694857,97.03172,10.837276,11.863576,-1.0263,0.722485,0.790905,-0.06842,3.46467,0.230978,465.744824,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.791667,0.626984,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.791667,0.855772,0.64,0.8,0.002,0,0,0,0,0,7760,29618,5993,93.333333,90,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.583333,0.148236,0.289454,45.365282,72.334847,10.837276,5.542907,5.294369,0.722485,0.369527,0.352958,5.418522,0.361235,728.395131,0.666667,2,0.083333,1,0.916667,11,0.333333,1,0.666667,0.666667,0.666667,0.583333,0.972222,0.916667,0.866667,0.283333,0.716667,0.133333,0.866667,0.866667,0.866667,0.583333,0.972222,0.978205,0.791667,0.866667,0.002,0,0,0,0,0,8488,29618,5993,100,90,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,0.074074,0.356954,0.521512,109.240371,130.326418,10.837276,1087.01571,-1076.178434,0.722485,72.467714,-71.745229,-2.986817,-0.199121,-401.50853,0.333333,1,0.25,3,0.75,9,0.666667,2,0.25,0.333333,0.285714,0.075378,0.625,0.265873,0.666667,0.583333,0.416667,0.333333,0.704545,0.666667,0.68323,0.075378,0.625,0.747297,0.534161,0.666667,0.002,0.001,0,0,0,0,7760,29618,5993,93.333333,93.333333,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.246912,0.426011,75.563639,106.460492,10.837276,14.201918,-3.364642,0.722485,0.946795,-0.224309,2.023019,0.134868,271.94818,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.638889,0.466667,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.638889,0.770989,0.64,0.8,0.003,0,0,0,0,0,8124,29618,5993,93.333333,93.333333,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.583333,0.187579,0.337663,57.405631,84.382362,10.837276,9.28152,1.555756,0.722485,0.618768,0.103717,4.546078,0.303072,611.115202,0.666667,2,0.083333,1,0.916667,11,0.333333,1,0.666667,0.666667,0.666667,0.583333,0.930556,0.638889,0.866667,0.283333,0.716667,0.133333,0.866667,0.866667,0.866667,0.583333,0.930556,0.914444,0.791667,0.866667,0.003,0,0.01,0,10,0,8852,29618,5993,93.333333,90,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.333333,0.296393,0.499274,84.002699,114.702982,13.112639,3227.473813,-3214.361174,0.81954,201.717113,-200.897573,1.516546,0.094784,206.858651,0.5,2,0.166667,2,0.833333,10,0.5,2,0.5,0.5,0.5,0.333333,0.510417,0.366071,0.75,0.416667,0.583333,0.25,0.75,0.75,0.75,0.333333,0.510417,0.662541,0.666667,0.75,0.003,0,0,0,0,0,8488,29429,6182,81.25,81.25,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0,0.31142,0.44913,88.261774,103.18292,13.112639,14.170421,-1.057783,0.81954,0.885651,-0.066111,1.145083,0.071568,156.190611,0,0,0,0,1,12,1,4,0,0,0,0,0.59375,0.4375,0.75,0.75,0.25,0.25,0.5625,0.75,0.642857,0,0.59375,0.699554,0.428571,0.75,0.002,0,0,0,0,0,5940,29429,6182,100,100,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
hepatitis,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.589744,0.19838,0.338733,61.901299,86.603899,11.184744,9.667955,1.516789,0.699046,0.604247,0.094799,3.81345,0.238341,510.682119,0.666667,2,0.076923,1,0.923077,12,0.333333,1,0.666667,0.666667,0.666667,0.589744,0.641026,0.506944,0.875,0.285256,0.714744,0.125,0.875,0.875,0.875,0.589744,0.641026,0.833734,0.794872,0.875,0.002,0,0,0.01,0,10,7760,29429,6182,93.75,96.875,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.179487,0.267314,0.42542,83.410953,108.766996,11.184744,12.251021,-1.066278,0.699046,0.765689,-0.066642,0.558763,0.034923,74.827276,0.333333,1,0.153846,2,0.846154,11,0.666667,2,0.333333,0.333333,0.333333,0.179487,0.846154,0.420635,0.75,0.570513,0.429487,0.25,0.75,0.75,0.75,0.179487,0.846154,0.857515,0.589744,0.75,0.002,0,0,0,0,0,7032,29429,6182,100,93.75,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.454545,0.198241,0.358844,61.857902,91.745584,11.184744,9.865458,1.319286,0.699046,0.616591,0.082455,3.300613,0.206288,442.005042,0.666667,2,0.153846,2,0.846154,11,0.333333,1,0.5,0.666667,0.571429,0.46225,0.666667,0.729167,0.8125,0.299679,0.700321,0.1875,0.838542,0.8125,0.822143,0.46225,0.666667,0.882655,0.725714,0.8125,0.001,0,0,0,0,0,8488,29429,6182,93.75,90.625,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.255982,0.422009,78.339456,105.460422,10.837276,12.666865,-1.829589,0.722485,0.844458,-0.121973,1.785706,0.119047,240.046917,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.611111,0.309524,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.611111,0.738315,0.64,0.8,0.002,0,0,0,0,0,7032,29618,5993,100,96.666667,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0,0.267227,0.376047,81.780534,93.974418,10.837276,9.806508,1.030768,0.722485,0.653767,0.068718,2.117364,0.141158,284.630689,0,0,0,0,1,12,1,3,0,0,0,0,0.638889,0.466667,0.8,0.8,0.2,0.2,0.64,0.8,0.711111,0,0.638889,0.770989,0.444444,0.8,0.002,0,0,0,0,0,5576,29618,5993,100,100,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
hepatitis,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,15,0,0,100,0,0,1,0.08139,0.136503,24.908031,34.112174,10.837276,2.050016,8.78726,0.722485,0.136668,0.585817,8.78726,0.585817,1181.244034,1,3,0,0,1,12,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,8488,29618,5993,100,90,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.230351,0.40293,70.495468,100.69265,10.837276,10.259803,0.577472,0.722485,0.683987,0.038498,2.036887,0.135792,273.812463,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.791667,0.583333,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.791667,0.855195,0.583333,0.733333,0.002,0,0,0,0,0,7760,29618,5993,100,86.666667,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.290942,0.503363,89.038352,125.790958,10.837276,1089.049055,-1078.211779,0.722485,72.60327,-71.880785,-0.041109,-0.002741,-5.526112,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.305556,0.161905,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.305556,0.661905,0.423077,0.733333,0.002,0,0,0,0,0,8488,29618,5993,73.333333,50,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,10,6,0,62.5,37.5,0,-0.230769,0.358767,0.541786,111.947262,138.518401,11.184744,24.043555,-12.858811,0.699046,1.502722,-0.803676,-3.757659,-0.234854,-503.210798,0,0,0.230769,3,0.769231,10,1,3,0,0,0,-0.230769,0.461538,0.191667,0.625,0.855769,0.144231,0.375,0.625,0.625,0.625,-0.230769,0.461538,0.69413,0.384615,0.625,0.002,0,0,0,0,0,8852,29429,6182,81.25,62.5,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.179487,0.255345,0.428865,79.676112,109.647819,11.184744,13.655871,-2.471128,0.699046,0.853492,-0.154445,0.998767,0.062423,133.750863,0.333333,1,0.153846,2,0.846154,11,0.666667,2,0.333333,0.333333,0.333333,0.179487,0.858974,0.5,0.75,0.570513,0.429487,0.25,0.75,0.75,0.75,0.179487,0.858974,0.880394,0.589744,0.75,0.003,0,0,0,0,0,8124,29429,6182,93.75,84.375,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.179487,0.274931,0.466427,85.787715,119.251293,11.184744,16.840933,-5.65619,0.699046,1.052558,-0.353512,0.146381,0.009149,19.602761,0.333333,1,0.153846,2,0.846154,11,0.666667,2,0.333333,0.333333,0.333333,0.179487,0.705128,0.31746,0.75,0.570513,0.429487,0.25,0.75,0.75,0.75,0.179487,0.705128,0.809465,0.589744,0.75,0.003,0,0.01,0,10,0,8124,29429,6182,87.5,65.625,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.666667,0.179138,0.29546,50.770803,67.878936,13.112639,6.383631,6.729008,0.81954,0.398977,0.420563,6.489588,0.405599,885.187467,0.75,3,0.083333,1,0.916667,11,0.25,1,0.75,0.75,0.75,0.666667,0.927083,0.729167,0.875,0.208333,0.791667,0.125,0.875,0.875,0.875,0.666667,0.927083,0.911458,0.833333,0.875,0.003,0.001,0,0,0,0,7760,29429,6182,100,93.75,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,11,5,0,68.75,31.25,0,0.230769,0.345342,0.525014,97.875712,120.616431,13.112639,1089.224184,-1076.111546,0.81954,68.076512,-67.256972,-1.106132,-0.069133,-150.877756,0.5,2,0.25,3,0.75,9,0.5,2,0.4,0.5,0.444444,0.23355,0.645833,0.383333,0.6875,0.4375,0.5625,0.3125,0.713636,0.6875,0.698068,0.23355,0.645833,0.707535,0.613527,0.6875,0.002,0,0,0,0,0,7396,29429,6182,93.75,90.625,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.172259,0.352688,52.717145,88.137043,10.837276,10.128633,0.708642,0.722485,0.675242,0.047243,4.799889,0.319993,645.234174,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.5,0.447619,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.5,0.775238,0.711538,0.866667,0.003,0,0.01,0,10,0,8488,29618,5993,93.333333,93.333333,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,-0.190476,0.370049,0.572694,113.247722,143.116757,10.837276,3233.015358,-3222.178082,0.722485,215.534357,-214.811872,-2.911106,-0.194074,-391.330893,0,0,0.166667,2,0.833333,10,1,3,0,0,0,-0.196116,0.027778,0.161905,0.666667,0.833333,0.166667,0.333333,0.615385,0.666667,0.64,-0.196116,0.027778,0.617253,0.4,0.666667,0.003,0,0,0,0,0,8488,29618,5993,66.666667,80,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.292707,0.480275,89.578424,120.021103,10.837276,16.899885,-6.062609,0.722485,1.126659,-0.404174,-0.084752,-0.00565,-11.392932,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.666667,0.320513,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.666667,0.758462,0.423077,0.733333,0.002,0,0,0,0,0,7760,29618,5993,93.333333,90,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,-0.190476,0.383015,0.534199,117.215791,133.496694,10.837276,1088.334374,-1077.497098,0.722485,72.555625,-71.83314,-3.243545,-0.216236,-436.019704,0,0,0.166667,2,0.833333,10,1,3,0,0,0,-0.196116,0.375,0.214286,0.666667,0.833333,0.166667,0.333333,0.615385,0.666667,0.64,-0.196116,0.375,0.655914,0.4,0.666667,0.002,0,0,0,0,0,6304,29618,5993,93.333333,96.666667,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
hepatitis,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.141607,0.26889,43.336512,67.195775,10.837276,6.089263,4.748013,0.722485,0.405951,0.316534,6.085303,0.405687,818.028405,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.833333,0.74359,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.833333,0.889549,0.88,0.933333,0.002,0,0.01,0,10,0,8124,29618,5993,100,90,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.448276,0.189527,0.321171,59.138721,82.113876,11.184744,8.068198,3.116546,0.699046,0.504262,0.194784,4.422178,0.276386,592.20048,0.333333,1,0,0,1,13,0.666667,2,1,0.333333,0.5,0.537484,0.820513,0.729167,0.875,0.541667,0.458333,0.125,0.891667,0.875,0.848214,0.537484,0.820513,0.887062,0.714286,0.875,0.002,0,0,0,0,0,8852,29429,6182,100,100,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0,0.249197,0.408206,77.757693,104.365948,11.184744,12.798629,-1.613886,0.699046,0.799914,-0.100868,1.371255,0.085703,183.633017,0,0,0,0,1,13,1,3,0,0,0,0,0.564103,0.291667,0.8125,0.8125,0.1875,0.1875,0.660156,0.8125,0.728448,0,0.564103,0.733445,0.448276,0.8125,0.002,0,0,0,0,0,7760,29429,6182,100,100,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,10,6,0,62.5,37.5,0,-0.230769,0.34026,0.525823,106.172562,134.437102,11.184744,19.84275,-8.658007,0.699046,1.240172,-0.541125,-3.317923,-0.20737,-444.323097,0,0,0.230769,3,0.769231,10,1,3,0,0,0,-0.230769,0.564103,0.224405,0.625,0.855769,0.144231,0.375,0.625,0.625,0.625,-0.230769,0.564103,0.735622,0.384615,0.625,0.002,0,0,0,0,0,7396,29429,6182,93.75,71.875,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,15,1,0,93.75,6.25,0,0.818182,0.111219,0.256061,31.521377,58.827247,13.112639,1075.161602,-1062.048963,0.81954,67.1976,-66.37806,9.33727,0.583579,1273.614668,0.75,3,0,0,1,12,0.25,1,1,0.75,0.857143,0.83205,0.75,0.8125,0.9375,0.1875,0.8125,0.0625,0.942308,0.9375,0.934286,0.83205,0.75,0.86899,0.908571,0.9375,0.002,0,0,0,0,0,8488,29429,6182,93.75,84.375,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.454545,0.216478,0.370513,61.353443,85.121472,13.112639,10.245676,2.866962,0.81954,0.640355,0.179185,4.790223,0.299389,653.392047,0.5,2,0.083333,1,0.916667,11,0.5,2,0.666667,0.5,0.571429,0.46225,0.854167,0.604167,0.8125,0.395833,0.604167,0.1875,0.801282,0.8125,0.802857,0.46225,0.854167,0.846117,0.725714,0.8125,0.002,0,0,0,0,0,8124,29429,6182,93.75,65.625,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.19721,0.350673,60.352958,87.633543,10.837276,9.070646,1.76663,0.722485,0.60471,0.117775,4.0756,0.271707,547.870292,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.722222,0.5,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.722222,0.808425,0.711538,0.866667,0.002,0,0,0,0,0,7396,29618,5993,100,93.333333,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.112116,0.260763,34.311287,65.164936,10.837276,5.419613,5.417663,0.722485,0.361308,0.361178,6.778766,0.451918,911.248536,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.875,0.757576,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.875,0.907498,0.88,0.933333,0.002,0,0.01,0,10,0,8488,29618,5993,100,80,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.444444,0.236169,0.41876,72.27573,104.648445,10.837276,1081.648058,-1070.810782,0.722485,72.109871,-71.387385,2.274944,0.151663,305.813629,0.666667,2,0.166667,2,0.833333,10,0.333333,1,0.5,0.666667,0.571429,0.452267,0.625,0.566667,0.8,0.3,0.7,0.2,0.827273,0.8,0.809938,0.452267,0.625,0.789513,0.720497,0.8,0.002,0,0,0,0,0,8124,29618,5993,93.333333,86.666667,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,9,6,0,60,40,0,0,0.380729,0.526059,116.51633,131.462611,10.837276,1086.340785,-1075.503509,0.722485,72.422719,-71.700234,-3.747388,-0.249826,-503.749695,0.333333,1,0.333333,4,0.666667,8,0.666667,2,0.2,0.333333,0.25,0,0.694444,0.302778,0.6,0.6,0.4,0.4,0.68,0.6,0.631818,0,0.694444,0.796958,0.488636,0.6,0.002,0,0,0,0,0,7396,29618,5993,93.333333,96.666667,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.310119,0.442263,94.90706,110.521895,10.837276,12.770802,-1.933526,0.722485,0.851387,-0.128902,-0.443231,-0.029549,-59.582164,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.5,0.214286,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.5,0.686667,0.423077,0.733333,0.002,0,0,0,0,0,6304,29618,5993,100,100,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
hepatitis,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,15,1,0,93.75,6.25,0,0.764706,0.122576,0.268827,38.24764,68.730902,11.184744,5.959873,5.224871,0.699046,0.372492,0.326554,6.946819,0.434176,930.290439,0.666667,2,0,0,1,13,0.333333,1,1,0.666667,0.8,0.786796,0.884615,0.75,0.9375,0.270833,0.729167,0.0625,0.941964,0.9375,0.932407,0.786796,0.884615,0.912946,0.881481,0.9375,0.003,0,0,0,0,0,8488,29429,6182,100,84.375,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.589744,0.230959,0.379235,72.067007,96.958987,11.184744,14.145623,-2.96088,0.699046,0.884101,-0.185055,3.034555,0.18966,406.375585,0.666667,2,0.076923,1,0.923077,12,0.333333,1,0.666667,0.666667,0.666667,0.589744,0.615385,0.506944,0.875,0.285256,0.714744,0.125,0.875,0.875,0.875,0.589744,0.615385,0.833734,0.794872,0.875,0.002,0,0.01,0,10,0,8488,29429,6182,87.5,93.75,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,11,5,0,68.75,31.25,0,-0.176471,0.327425,0.491036,102.167394,125.543136,11.184744,17.079414,-5.894671,0.699046,1.067463,-0.368417,-2.076972,-0.129811,-278.139816,0,0,0.153846,2,0.846154,11,1,3,0,0,0,-0.181568,0.384615,0.1875,0.6875,0.841346,0.158654,0.3125,0.638393,0.6875,0.662037,-0.181568,0.384615,0.666595,0.407407,0.6875,0.002,0,0,0,0,0,7032,29429,6182,100,100,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.333333,0.218096,0.379057,61.811995,87.084343,13.112639,10.403364,2.709275,0.81954,0.65021,0.16933,4.588746,0.286797,625.910341,0.25,1,0,0,1,12,0.75,3,1,0.25,0.4,0.447214,0.822917,0.7125,0.8125,0.5625,0.4375,0.1875,0.85,0.8125,0.766667,0.447214,0.822917,0.852763,0.644444,0.8125,0.001,0,0,0,0,0,7396,29429,6182,100,96.875,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.428571,0.269728,0.461289,76.445463,105.976263,13.112639,17.720319,-4.60768,0.81954,1.10752,-0.28798,2.189668,0.136854,298.67329,0.75,3,0.25,3,0.75,9,0.25,1,0.5,0.75,0.6,0.447214,0.8125,0.696429,0.75,0.25,0.75,0.25,0.8,0.75,0.763636,0.447214,0.8125,0.852083,0.709091,0.75,0.002,0,0,0,0,0,8488,29429,6182,87.5,81.25,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.204774,0.366322,62.667841,91.544104,10.837276,10.869513,-0.032237,0.722485,0.724634,-0.002149,3.582735,0.238849,481.615961,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.527778,0.455556,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.527778,0.737998,0.711538,0.866667,0.003,0,0,0,0,0,7760,29618,5993,93.333333,90,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
